workType,filename,parent,extent,collectionCallNumber,series,title,creator,description,dateCreatedDisplay,dateCreated,subjectPlace,subjectTopic,subjectName,physicalFormat,physicalDescription,relatedResource,staffNote,donorProvenance,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,resourceType,masterFilename
work,ms0312_sld_0594.tif,row:2,,,Slides,Jefferson Airplane: Spencer Dryden and Jack Casady,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803; info:lc/authorities/subjects/sh85039773,info:lc/authorities/names/nr89008891; info:lc/authorities/names/no2005013608; info:lc/authorities/names/n2002075002,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0594,http://purl.org/dc/dcmitype/Image,ms0312_sld_0594.tif
work,ms0312_sld_0595.tif,row:2,,,Slides,Jefferson Airplane: Grace Slick and Jorma Kaukonen,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0595,http://purl.org/dc/dcmitype/Image,ms0312_sld_0595.tif
work,ms0312_sld_0596.tif,row:2,,,Slides,Jefferson Airplane: Grace Slick and Marty Balin,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n93113881,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0596,http://purl.org/dc/dcmitype/Image,ms0312_sld_0596.tif
work,ms0312_sld_0597.tif,row:2,,,Slides,Jefferson Airplane: Marty Balin and Jorma Kaukonen,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93113881; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0597,http://purl.org/dc/dcmitype/Image,ms0312_sld_0597.tif
work,ms0312_sld_0600.tif,row:2,,,Slides,Jefferson Airplane: Jack Casady and Jorma Kaukonen,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n2002075002; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0600,http://purl.org/dc/dcmitype/Image,ms0312_sld_0600.tif
work,ms0312_sld_0605.tif,row:2,,,Slides,Jefferson Airplane: Spencer Dryden,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85039773,info:lc/authorities/names/nr89008891; info:lc/authorities/names/no2005013608,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0605,http://purl.org/dc/dcmitype/Image,ms0312_sld_0605.tif
work,ms0312_sld_0608.tif,row:2,,,Slides,Jefferson Airplane: Grace Slick,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0608,http://purl.org/dc/dcmitype/Image,ms0312_sld_0608.tif
work,ms0312_sld_0628.tif,row:2,,,Slides,"Jefferson Airplane: Grace Slick, Paul Kantner, Marty Balin, Spencer Dryden and Jorma Kaukonen",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n88025768; info:lc/authorities/names/n93113881; info:lc/authorities/names/no2005013608; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0628,http://purl.org/dc/dcmitype/Image,ms0312_sld_0628.tif
work,ms0312_sld_0629.tif,row:2,,,Slides,"Jefferson Airplane: Grace Slick and Jorma Kaukonen, Jeffrey Dryden (?)",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803; info:lc/authorities/subjects/sh85023418,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0629,http://purl.org/dc/dcmitype/Image,ms0312_sld_0629.tif
work,ms0312_sld_0630.tif,row:2,,,Slides,"Jefferson Airplane: Spencer Dryden, Grace Slick, Jorma Kaukonen, Jack Casady and Marty Balin",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803; info:lc/authorities/subjects/sh85039773,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n93113881; info:lc/authorities/names/no2005013608; info:lc/authorities/names/n94044760; info:lc/authorities/names/n2002075002,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0630,http://purl.org/dc/dcmitype/Image,ms0312_sld_0630.tif
work,ms0312_sld_0631.tif,row:2,,,Slides,"Jefferson Airplane: Paul Kantner, Grace Slick, Jack Casady, Spencer Dryden, Jeffrey Dryden (?), Jorma Kaukonen and Marty Balin",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85023418,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n88025768; info:lc/authorities/names/n2002075002; info:lc/authorities/names/no2005013608; info:lc/authorities/names/n93113881; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0631,http://purl.org/dc/dcmitype/Image,ms0312_sld_0631.tif
work,ms0312_sld_0632.tif,row:2,,,Slides,Jefferson Airplane: Paul Kantner and Grace Slick,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n88025768,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0632,http://purl.org/dc/dcmitype/Image,ms0312_sld_0632.tif
work,ms0312_sld_0633.tif,row:2,,,Slides,Jefferson Airplane: Paul Kantner and Grace Slick,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n88025768,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0633,http://purl.org/dc/dcmitype/Image,ms0312_sld_0633.tif
work,ms0312_sld_0635.tif,row:2,,,Slides,"Jefferson Airplane: Paul Kantner, Jack Casady, Grace Slick, Jorma Kaukonen and Marty Balin (Spencer Dryden in the background)",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803; info:lc/authorities/subjects/sh85039773,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n88025768; info:lc/authorities/names/n2002075002; info:lc/authorities/names/no2005013608; info:lc/authorities/names/n93113881; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0635,http://purl.org/dc/dcmitype/Image,ms0312_sld_0635.tif
work,ms0312_sld_0642.tif,row:2,,,Slides,Jefferson Airplane: Jack Casady and Jorma Kaukonen,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n2002075002; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0642,http://purl.org/dc/dcmitype/Image,ms0312_sld_0642.tif
work,ms0312_sld_0643.tif,row:2,,,Slides,Jefferson Airplane: Jack Casady,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n2002075002,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0643,http://purl.org/dc/dcmitype/Image,ms0312_sld_0643.tif
work,ms0312_sld_0634.tif,row:2,,,Slides,"Jefferson Airplane: Paul Kantner, Jack Casady, Grace Slick, Jorma Kaukonen and Marty Balin (Spencer Dryden in the background)",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803; info:lc/authorities/subjects/sh85039773,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n88025768; info:lc/authorities/names/n2002075002; info:lc/authorities/names/no2005013608; info:lc/authorities/names/n93113881; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0634,http://purl.org/dc/dcmitype/Image,ms0312_sld_0634.tif
work,ms0312_sld_0647.tif,row:2,,,Slides,Jefferson Airplane: Jack Casady,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n2002075002,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0647,http://purl.org/dc/dcmitype/Image,ms0312_sld_0647.tif
work,ms0312_sld_0649.tif,row:2,,,Slides,"Jefferson Airplane: Marty Balin, Jack Casady and Jorma Kaukonen",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93113881; info:lc/authorities/names/n2002075002; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0649,http://purl.org/dc/dcmitype/Image,ms0312_sld_0649.tif
work,ms0312_sld_0653.tif,row:2,,,Slides,"Jefferson Airplane: Marty Balin, Jack Casady and Jorma Kaukonen",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93113881; info:lc/authorities/names/n2002075002; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0653,http://purl.org/dc/dcmitype/Image,ms0312_sld_0653.tif
work,ms0312_sld_0646.tif,row:2,,,Slides,Jefferson Airplane: Jack Casady and Jorma Kaukonen,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n2002075002; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0646,http://purl.org/dc/dcmitype/Image,ms0312_sld_0646.tif
work,ms0312_sld_0668.tif,row:2,,,Slides,Jefferson Airplane: Grace Slick and Marty Balin,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n93113881,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0668,http://purl.org/dc/dcmitype/Image,ms0312_sld_0668.tif
work,ms0312_sld_0670.tif,row:2,,,Slides,Jefferson Airplane: Paul Kantner and Grace Slick,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n88025768,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0670,http://purl.org/dc/dcmitype/Image,ms0312_sld_0670.tif
work,ms0312_sld_0659.tif,row:2,,,Slides,Jefferson Airplane: Jorma Kaukonen,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0659,http://purl.org/dc/dcmitype/Image,ms0312_sld_0659.tif
work,ms0312_sld_0678.tif,row:2,,,Slides,Jefferson Airplane: Marty Balin,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93113881,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0678,http://purl.org/dc/dcmitype/Image,ms0312_sld_0678.tif
work,ms0312_sld_0679.tif,row:2,,,Slides,Jefferson Airplane: Marty Balin and Jorma Kaukonen,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93113881; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0679,http://purl.org/dc/dcmitype/Image,ms0312_sld_0679.tif
work,ms0312_sld_0684.tif,row:2,,,Slides,Jefferson Airplane: Grace Slick,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0684,http://purl.org/dc/dcmitype/Image,ms0312_sld_0684.tif
work,ms0312_sld_0686.tif,row:2,,,Slides,Unidentified woman,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,,,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0686,http://purl.org/dc/dcmitype/Image,ms0312_sld_0686.tif
work,ms0312_sld_0697.tif,row:2,,,Slides,Jefferson Airplane: Paul Kantner and Grace Slick,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n88025768,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0697,http://purl.org/dc/dcmitype/Image,ms0312_sld_0697.tif
work,ms0312_sld_0727.tif,row:2,,,Slides,Plant (Montague),info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803; info:lc/authorities/subjects/sh85039773,,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0727,http://purl.org/dc/dcmitype/Image,ms0312_sld_0727.tif
work,ms0312_sld_0739.tif,row:2,,,Slides,Plant (Montague),info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0739,http://purl.org/dc/dcmitype/Image,ms0312_sld_0739.tif
work,ms0312_sld_0766.tif,row:2,,,Slides,Quicksilver Messenger Service: John Cipollina,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n91073134; info:lc/authorities/names/no98004845,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0766,http://purl.org/dc/dcmitype/Image,ms0312_sld_0766.tif
work,ms0312_sld_0767.tif,row:2,,,Slides,Quicksilver Messenger Service: John Cipollina,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n91073134; info:lc/authorities/names/no98004845,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0767,http://purl.org/dc/dcmitype/Image,ms0312_sld_0767.tif
work,ms0312_sld_0798.tif,row:2,,,Slides,Mothers of Invention: Frank Zappa and Mothers of Invention,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/n50009539; info:lc/authorities/names/n81048026,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0798,http://purl.org/dc/dcmitype/Image,ms0312_sld_0798.tif
work,ms0312_sld_0774.tif,row:2,,,Slides,Quicksilver Messenger Service: Gary Duncan,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n91073134,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0774,http://purl.org/dc/dcmitype/Image,ms0312_sld_0774.tif
work,ms0312_sld_0801.tif,row:2,,,Slides,Mothers of Invention: Frank Zappa,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/n50009539; info:lc/authorities/names/n81048026,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0801,http://purl.org/dc/dcmitype/Image,ms0312_sld_0801.tif
work,ms0312_sld_0805.tif,row:2,,,Slides,Mothers of Invention: unidentified band member,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/n50009539,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0805,http://purl.org/dc/dcmitype/Image,ms0312_sld_0805.tif
work,ms0312_sld_0811.tif,row:2,,,Slides,Mothers of Invention: Essra Mohawk (aka Sandra Elayne Hurvitz),info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/n95026890; info:lc/authorities/names/n50009539,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0811,http://purl.org/dc/dcmitype/Image,ms0312_sld_0811.tif
