workType,filename,parent,extent,series,title,titleAlternative,description,dateCreated,datePublished,creator,physicalDescription,physicalFormat,subjectPlace,subjectName,resourceType,collectionCallNumber,publisher,publisherHomepage,donorProvenance,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,masterFilename,boxFolder
work,ms0020_neg_bv_56-17_12.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_12,ms0020_neg_bv_56-17_12.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_14.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_14,ms0020_neg_bv_56-17_14.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_15.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_15,ms0020_neg_bv_56-17_15.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_16.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_16,ms0020_neg_bv_56-17_16.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_17.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_17,ms0020_neg_bv_56-17_17.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_18.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_18,ms0020_neg_bv_56-17_18.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_19.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_19,ms0020_neg_bv_56-17_19.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_20.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_20,ms0020_neg_bv_56-17_20.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_21.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_21,ms0020_neg_bv_56-17_21.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_22.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_22,ms0020_neg_bv_56-17_22.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_23.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_23,ms0020_neg_bv_56-17_23.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_24.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_24,ms0020_neg_bv_56-17_24.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_25.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_25,ms0020_neg_bv_56-17_25.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_26.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_26,ms0020_neg_bv_56-17_26.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_27.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_27,ms0020_neg_bv_56-17_27.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_28.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_28,ms0020_neg_bv_56-17_28.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_29.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_29,ms0020_neg_bv_56-17_29.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_30.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_30,ms0020_neg_bv_56-17_30.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_31.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_31,ms0020_neg_bv_56-17_31.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_32.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_32,ms0020_neg_bv_56-17_32.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-17_33.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_33,ms0020_neg_bv_56-17_33.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-18_01.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_01,ms0020_neg_bv_56-18_01.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_03.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_03,ms0020_neg_bv_56-18_03.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_06.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_06,ms0020_neg_bv_56-18_06.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_08.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_08,ms0020_neg_bv_56-18_08.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_14.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_14,ms0020_neg_bv_56-18_14.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_15.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_15,ms0020_neg_bv_56-18_15.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_16.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_16,ms0020_neg_bv_56-18_16.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_17.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_17,ms0020_neg_bv_56-18_17.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_20.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_20,ms0020_neg_bv_56-18_20.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_21.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_21,ms0020_neg_bv_56-18_21.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_23.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_23,ms0020_neg_bv_56-18_23.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_24.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_24,ms0020_neg_bv_56-18_24.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_31.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_31,ms0020_neg_bv_56-18_31.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_33.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_33,ms0020_neg_bv_56-18_33.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_34.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_34,ms0020_neg_bv_56-18_34.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-18_35.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_35,ms0020_neg_bv_56-18_35.tif,"Box 512, Folder 56-18"
work,ms0020_neg_bv_56-19_01.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_01,ms0020_neg_bv_56-19_01.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_02.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_02,ms0020_neg_bv_56-19_02.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_03.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_03,ms0020_neg_bv_56-19_03.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_04.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_04,ms0020_neg_bv_56-19_04.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_05.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_05,ms0020_neg_bv_56-19_05.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_06.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_06,ms0020_neg_bv_56-19_06.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_07.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_07,ms0020_neg_bv_56-19_07.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_08.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_08,ms0020_neg_bv_56-19_08.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_09.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_09,ms0020_neg_bv_56-19_09.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_10.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_10,ms0020_neg_bv_56-19_10.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_11.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_11,ms0020_neg_bv_56-19_11.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_12.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_12,ms0020_neg_bv_56-19_12.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_13.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_13,ms0020_neg_bv_56-19_13.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_14.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_14,ms0020_neg_bv_56-19_14.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_15.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_15,ms0020_neg_bv_56-19_15.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_16.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_16,ms0020_neg_bv_56-19_16.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_17.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_17,ms0020_neg_bv_56-19_17.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_18.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_18,ms0020_neg_bv_56-19_18.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_19.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_19,ms0020_neg_bv_56-19_19.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_20.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_20,ms0020_neg_bv_56-19_20.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_21.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_21,ms0020_neg_bv_56-19_21.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_22.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_22,ms0020_neg_bv_56-19_22.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_23.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_23,ms0020_neg_bv_56-19_23.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_24.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_24,ms0020_neg_bv_56-19_24.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_25.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_25,ms0020_neg_bv_56-19_25.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_26.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_26,ms0020_neg_bv_56-19_26.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_27.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_27,ms0020_neg_bv_56-19_27.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_28.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_28,ms0020_neg_bv_56-19_28.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_29.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_29,ms0020_neg_bv_56-19_29.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_30.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_30,ms0020_neg_bv_56-19_30.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_31.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_31,ms0020_neg_bv_56-19_31.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_32.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_32,ms0020_neg_bv_56-19_32.tif,"Box 512, Folder 56-19"
work,ms0020_neg_bv_56-19_33.tif,row:384,,,Cow country/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-19_33,ms0020_neg_bv_56-19_33.tif,"Box 512, Folder 56-19"
